paper_id,source_record_id,reading_tier,case_id,condition_id,time_or_stage,spatial_location,parameter_group,parameter_name,reported_value,reported_unit,normalized_value,normalized_unit,value_status,definition,source_location,source_type,extraction_status,verification_status,notes,parameter_record_id,context_id,parameter_role,parameter_context,reference_frame,state_qualifier,event_id,interval_id,history_id,ratio_id,dimensionless_definition_id,process_relation_id,source_locator_id,sign_convention,missing_reason,schema_version
C002,C-F-02,tier2,CORE,CORE,,,droplet_response,breakup_regime,"This progression is known to be marked by transitions in morphology, the so-called breakup regimes, and correspondingly by /H20849critical/H20850Weber numbers that are intended to quantify the onsets of these transitions.",,,,reported,"This progression is known to be marked by transitions in morphology, the so-called breakup regimes, and correspondingly by /H20849critical/H20850Weber numbers that are intended to quantify the onsets of these transitions.","PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C002-0003,CTX-C002-CORE-CORE,measured_output,droplet breakup,,,,,HIST-C002-001,,,PROC-C002-001,LOC-C002-0001,,,1.1
C006,C-F-06,tier2,CORE,CORE,,,study_context,study_type,mixed,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C006-0001,CTX-C006-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C006-0001,,,1.1
C006,C-F-06,tier2,CORE,CORE,,,study_context,application_context,On aerodynamic droplet breakup,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C006-0002,CTX-C006-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C006-0001,,,1.1
C006,C-F-06,tier2,CORE,CORE,,,droplet_response,breakup_regime,"By comparison, past models have only been able to validate against very limited deformation data in the initiation phase, child droplet sizes and/or breakup morphology transitions with no comparison to the intermediate stages.",,,,reported,"By comparison, past models have only been able to validate against very limited deformation data in the initiation phase, child droplet sizes and/or breakup morphology transitions with no comparison to the intermediate stages.","PDF p.35, Appendix A. Eﬀect of the suspending needle",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C006-0003,CTX-C006-CORE-CORE,measured_output,droplet breakup,,,,,HIST-C006-001,,,PROC-C006-001,LOC-C006-0002,,,1.1
C010,C-SD-03,tier2,CORE,CORE,,,study_context,study_type,numerical,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C010-0001,CTX-C010-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C010-0001,,,1.1
C010,C-SD-03,tier2,CORE,CORE,,,study_context,application_context,Numerical simulation of the aerobreakup of a water droplet,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C010-0002,CTX-C010-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C010-0001,,,1.1
C010,C-SD-03,tier2,CORE,CORE,,,droplet_response,breakup_regime,"RT instability waves on the upstream side of the droplet are noticeably absent, providing support for SIE as the terminal breakup regime.",,,,reported,"RT instability waves on the upstream side of the droplet are noticeably absent, providing support for SIE as the terminal breakup regime.","PDF p.25, 6. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C010-0003,CTX-C010-CORE-CORE,simulated_output,droplet breakup,,,,,HIST-C010-001,,,PROC-C010-001,LOC-C010-0002,,,1.1
C015,C-SD-08,tier2,CORE,CORE,,,study_context,study_type,mixed,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C015-0001,CTX-C015-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C015-0001,,,1.1
C015,C-SD-08,tier2,CORE,CORE,,,study_context,application_context,On the interaction of water droplet with a shock wave: Experiment and numerical simulation,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C015-0002,CTX-C015-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C015-0001,,,1.1
C015,C-SD-08,tier2,CORE,CORE,,,droplet_response,breakup_regime,Experimental and numerical study of the behavior of water drops in a ﬂow behind incident shock wave at Weber num- ber We = 208–2260 was carried out to verify the mathemati- cal model of process and obtain new data based on two ap- proaches.,,,,reported,Experimental and numerical study of the behavior of water drops in a ﬂow behind incident shock wave at Weber num- ber We = 208–2260 was carried out to verify the mathemati- cal model of process and obtain new data based on two ap- proaches.,"PDF p.14, References",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C015-0003,CTX-C015-CORE-CORE,measured_output,droplet breakup,,,,,HIST-C015-001,,,PROC-C015-001,LOC-C015-0002,,,1.1
C015,C-SD-08,tier2,CORE,CORE,,,dimensionless_numbers,We_reported,208–2260,,,,reported,Experimental and numerical study of the behavior of water drops in a ﬂow behind incident shock wave at Weber num- ber We = 208–2260 was carried out to verify the mathemati- cal model of process and obtain new data based on two ap- proaches.,"PDF p.14, References",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C015-0004,CTX-C015-CORE-CORE,operating_condition,droplet_relative,droplet_fixed,,,,,,DIM-C015-001,,LOC-C015-0002,,,1.1
C015,C-SD-08,tier2,CORE,CORE,,,dimensionless_numbers,We_velocity_scale,NV,,,,NV,Component required by the Weber-number architecture.,"PDF p.14, References",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C015-0005,CTX-C015-CORE-CORE,unknown,droplet_relative,,,,,,,,,LOC-C015-0002,,The atomic reference velocity was not safely verified from the selected definition context.,1.1
C015,C-SD-08,tier2,CORE,CORE,,,dimensionless_numbers,We_gas_density,NV,,,,NV,Component required by the Weber-number architecture.,"PDF p.14, References",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C015-0006,CTX-C015-CORE-CORE,unknown,droplet_relative,,,,,,,,,LOC-C015-0002,,The atomic reference gas density was not safely verified from the selected definition context.,1.1
C015,C-SD-08,tier2,CORE,CORE,,,dimensionless_numbers,We_length_scale,NV,,,,NV,Component required by the Weber-number architecture.,"PDF p.14, References",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C015-0007,CTX-C015-CORE-CORE,unknown,droplet_relative,,,,,,,,,LOC-C015-0002,,The atomic reference length was not safely verified from the selected definition context.,1.1
C015,C-SD-08,tier2,CORE,CORE,,,dimensionless_numbers,We_surface_tension,NV,,,,NV,Component required by the Weber-number architecture.,"PDF p.14, References",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C015-0008,CTX-C015-CORE-CORE,unknown,droplet_relative,,,,,,,,,LOC-C015-0002,,The atomic surface tension was not safely verified from the selected definition context.,1.1
C017,C-SD-10,tier2,CORE,CORE,,,study_context,study_type,numerical,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C017-0001,CTX-C017-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C017-0001,,,1.1
C017,C-SD-10,tier2,CORE,CORE,,,study_context,application_context,Shock-induced cavitation and wavefront analysis inside a water droplet,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C017-0002,CTX-C017-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C017-0001,,,1.1
C017,C-SD-10,tier2,CORE,CORE,,,droplet_response,breakup_regime,"Curiously enough, the question whether the shock wave itself may have any effect on the deformation and breakup process has not received much attention.",,,,reported,"Curiously enough, the question whether the shock wave itself may have any effect on the deformation and breakup process has not received much attention.","PDF p.2, ABSTRACT",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C017-0003,CTX-C017-CORE-CORE,simulated_output,droplet breakup,,,,,HIST-C017-001,,,PROC-C017-001,LOC-C017-0002,,,1.1
C020,C-SD-13,tier2,CORE,CORE,,,study_context,study_type,experimental,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C020-0001,CTX-C020-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C020-0001,,,1.1
C020,C-SD-13,tier2,CORE,CORE,,,study_context,application_context,Droplet breakup by multimodal nonlinear Rayleigh Taylor instability,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C020-0002,CTX-C020-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C020-0001,,,1.1
C020,C-SD-13,tier2,CORE,CORE,,,droplet_response,breakup_regime,"This deformation has been successfully predicted using the Taylor Analogy Breakup (TAB) model (O’Rourke and Amsden, 1986), which treats the droplet as a spring, mass, and damper system.",,,,reported,"This deformation has been successfully predicted using the Taylor Analogy Breakup (TAB) model (O’Rourke and Amsden, 1986), which treats the droplet as a spring, mass, and damper system.","PDF p.2, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C020-0003,CTX-C020-CORE-CORE,measured_output,droplet breakup,,,,,HIST-C020-001,,,PROC-C020-001,LOC-C020-0002,,,1.1
C020,C-SD-13,tier2,CORE,CORE,,,droplet_initial,droplet_diameter_initial,850,um,0.00085,m,reported,"High Weber number (𝑊 𝑒 ∼36,000) breakup of 850 μm water droplets was recorded by high speed shadowgraph images.","PDF p.4, 4. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C020-0004,CTX-C020-CORE-CORE,initial_condition,chapter_core,,,,,,,,,LOC-C020-0003,,,1.1
C022,C-ST-02,tier2,CORE,CORE,,,study_context,study_type,experimental,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C022-0001,CTX-C022-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C022-0001,,,1.1
C022,C-ST-02,tier2,CORE,CORE,,,study_context,application_context,Secondary droplet size distribution upon breakup of a sub-milimeter droplet in high speed cross flow,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C022-0002,CTX-C022-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C022-0001,,,1.1
C022,C-ST-02,tier2,CORE,CORE,,,droplet_response,breakup_regime,"To investigate the spatial and droplet size distributions of the liquid- mist field, droplet breakup experiments were carried out on a horizontal shock tube.",,,,reported,"To investigate the spatial and droplet size distributions of the liquid- mist field, droplet breakup experiments were carried out on a horizontal shock tube.","PDF p.11, Method. Opt Express 21, 26432 – 26449. http://doi.org/10.1364/OE.21.026432",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C022-0003,CTX-C022-CORE-CORE,measured_output,droplet breakup,,,,,HIST-C022-001,,,PROC-C022-001,LOC-C022-0002,,,1.1
C023,C-ST-03,tier2,CORE,CORE,,,study_context,study_type,numerical,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C023-0001,CTX-C023-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C023-0001,,,1.1
C023,C-ST-03,tier2,CORE,CORE,,,study_context,application_context,Numerical investigations on the deformation and breakup of an n-decane droplet induced by a shock wave,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C023-0002,CTX-C023-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C023-0001,,,1.1
C023,C-ST-03,tier2,CORE,CORE,,,droplet_response,breakup_regime,"The current study is mainly motivated by an interest in liquid-fueled detonation engines, including rotating detonation engines (RDEs), 14,15 pulse deto- nation engines (PDEs),16,17 and oblique detonation engines (ODEs),18,19 where the fuel droplet interacts with a shock wave and undergoes defor- mation, breakup, atomization, and vaporization before it mixes with air and subsequently enhances the detonation and deflagration.",,,,reported,"The current study is mainly motivated by an interest in liquid-fueled detonation engines, including rotating detonation engines (RDEs), 14,15 pulse deto- nation engines (PDEs),16,17 and oblique detonation engines (ODEs),18,19 where the fuel droplet interacts with a shock wave and undergoes defor- mation, breakup, atomization, and vaporization before it mixes with air and subsequently enhances the detonation and deflagration.","PDF p.2, ABSTRACT",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C023-0003,CTX-C023-CORE-CORE,simulated_output,droplet breakup,,,,,HIST-C023-001,,,PROC-C023-001,LOC-C023-0002,,,1.1
C026,C-ST-06,tier2,CORE,CORE,,,study_context,study_type,experimental,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C026-0001,CTX-C026-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C026-0001,,,1.1
C026,C-ST-06,tier2,CORE,CORE,,,study_context,application_context,Deformation and acceleration of small droplets at high-speed conditions,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C026-0002,CTX-C026-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C026-0001,,,1.1
C026,C-ST-06,tier2,CORE,CORE,,,droplet_response,breakup_regime,"Experiments were conducted to examine the deformation, accelera- tion, evaporation, and initiation of breakup for small droplets at high Weber numbers.",,,,reported,"Experiments were conducted to examine the deformation, accelera- tion, evaporation, and initiation of breakup for small droplets at high Weber numbers.","PDF p.17, 5. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C026-0003,CTX-C026-CORE-CORE,measured_output,droplet breakup,,,,,HIST-C026-001,,,PROC-C026-001,LOC-C026-0002,,,1.1
C026,C-ST-06,tier2,CORE,CORE,,,dimensionless_numbers,We_reported,100-6000,,,,reported,"Droplet sizes ranged from 50 < 𝑑 0 < 200 [μm] using water, acetone, and dodecane, and shock wave Mach numbers between 1.3 < 𝑀 𝑖 < 2.1 generated Weber numbers in the range of 100 < 𝑊 𝑒 < 6000.","PDF p.17, 5. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C026-0004,CTX-C026-CORE-CORE,operating_condition,droplet_relative,droplet_fixed,,,,,,DIM-C026-001,,LOC-C026-0002,,,1.1
C026,C-ST-06,tier2,CORE,CORE,,,dimensionless_numbers,We_velocity_scale,NV,,,,NV,Component required by the Weber-number architecture.,"PDF p.17, 5. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C026-0005,CTX-C026-CORE-CORE,unknown,droplet_relative,,,,,,,,,LOC-C026-0002,,The atomic reference velocity was not safely verified from the selected definition context.,1.1
C026,C-ST-06,tier2,CORE,CORE,,,dimensionless_numbers,We_gas_density,NV,,,,NV,Component required by the Weber-number architecture.,"PDF p.17, 5. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C026-0006,CTX-C026-CORE-CORE,unknown,droplet_relative,,,,,,,,,LOC-C026-0002,,The atomic reference gas density was not safely verified from the selected definition context.,1.1
C026,C-ST-06,tier2,CORE,CORE,,,dimensionless_numbers,We_length_scale,NV,,,,NV,Component required by the Weber-number architecture.,"PDF p.17, 5. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C026-0007,CTX-C026-CORE-CORE,unknown,droplet_relative,,,,,,,,,LOC-C026-0002,,The atomic reference length was not safely verified from the selected definition context.,1.1
C026,C-ST-06,tier2,CORE,CORE,,,dimensionless_numbers,We_surface_tension,NV,,,,NV,Component required by the Weber-number architecture.,"PDF p.17, 5. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C026-0008,CTX-C026-CORE-CORE,unknown,droplet_relative,,,,,,,,,LOC-C026-0002,,The atomic surface tension was not safely verified from the selected definition context.,1.1
C030,C-PC-04,tier2,CORE,CORE,,,study_context,study_type,numerical,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C030-0001,CTX-C030-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C030-0001,,,1.1
C030,C-PC-04,tier2,CORE,CORE,,,study_context,application_context,Impact of vaporization on drop aerobreakup,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C030-0002,CTX-C030-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C030-0001,,,1.1
C030,C-PC-04,tier2,CORE,CORE,,,droplet_response,breakup_regime,"The Weber and Stefan numbers, and the liquid-to-gas density ratio, are varied to systematically study the effect of vaporization on the drop deformation/breakup and drag.",,,,reported,"The Weber and Stefan numbers, and the liquid-to-gas density ratio, are varied to systematically study the effect of vaporization on the drop deformation/breakup and drag.","PDF p.12, 4. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C030-0003,CTX-C030-CORE-CORE,simulated_output,droplet breakup,,,,,HIST-C030-001,,,PROC-C030-001,LOC-C030-0002,,,1.1
C033,C-MD-01,tier2,CORE,CORE,,,study_context,study_type,experimental,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C033-0001,CTX-C033-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C033-0001,,,1.1
C033,C-MD-01,tier2,CORE,CORE,,,study_context,application_context,RESEARCH ARTICLE | NOVEMBER 07 2011 Experimental investigation of the propagation of a planar shock wave through a two-phase gas-liquid medium,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C033-0002,CTX-C033-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C033-0001,,,1.1
C033,C-MD-01,tier2,CORE,CORE,,,droplet_response,breakup_regime,"The attenuation was found to be dependent on the volume fraction ad, the droplet dimension /d, the exchange surface area Se, the Weber Number We, and the shock wave strength.",,,,reported,"The attenuation was found to be dependent on the volume fraction ad, the droplet dimension /d, the exchange surface area Se, the Weber Number We, and the shock wave strength.","PDF p.2, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C033-0003,CTX-C033-CORE-CORE,measured_output,droplet breakup,,,,,HIST-C033-001,,,PROC-C033-001,LOC-C033-0002,,,1.1
C033,C-MD-01,tier2,CORE,CORE,,,spray_initial,S_over_D,NR,,,,NR,Discrete droplet spacing ratio S/D.,"PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C033-0004,CTX-C033-CORE-CORE,unknown,multidroplet_cloud,,,,,,,,,LOC-C033-0001,,"The paper represents a statistical/dilute droplet cloud using droplet diameter and volume fraction, not a discrete pair spacing ratio S/D.",1.1
C033,C-MD-01,tier2,CORE,CORE,,,spray_initial,spacing_definition,NR,,,,NR,"S, D, orientation, and pair arrangement definition.","PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C033-0005,CTX-C033-CORE-CORE,unknown,multidroplet_cloud,,,,,,,,,LOC-C033-0001,,"The paper represents a statistical/dilute droplet cloud using droplet diameter and volume fraction, not a discrete pair spacing ratio S/D.",1.1
C033,C-MD-01,tier2,CORE,CORE,,,spray_initial,droplet_arrangement,dilute droplet cloud,,,,reported,Cloud configuration rather than a fixed streamwise/transverse droplet pair.,"PDF p.1, Front matter and abstract",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C033-0006,CTX-C033-CORE-CORE,initial_condition,multidroplet_cloud,,,,,,,,,LOC-C033-0001,,,1.1
C034,C-MD-02,tier2,CORE,CORE,,,study_context,study_type,mixed,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1 Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C034-0001,CTX-C034-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C034-0001,,,1.1
C034,C-MD-02,tier2,CORE,CORE,,,study_context,application_context,Shock waves in sprays: numerical study of secondary atomization and experimental comparison,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1 Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C034-0002,CTX-C034-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-C034-0001,,,1.1
C034,C-MD-02,tier2,CORE,CORE,,,droplet_response,breakup_regime,"When the fragmentation of the droplets is not considered, the pressure induced by the transmitted shock wave was found to be overestimated.",,,,reported,"When the fragmentation of the droplets is not considered, the pressure induced by the transmitted shock wave was found to be overestimated.","PDF p.12, 9 Conclusion",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C034-0003,CTX-C034-CORE-CORE,measured_output,droplet breakup,,,,,HIST-C034-001,,,PROC-C034-001,LOC-C034-0002,,,1.1
C034,C-MD-02,tier2,CORE,CORE,,,spray_initial,S_over_D,NR,,,,NR,Discrete droplet spacing ratio S/D.,"PDF p.1, 1 Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C034-0004,CTX-C034-CORE-CORE,unknown,multidroplet_cloud,,,,,,,,,LOC-C034-0001,,"The paper represents a statistical/dilute droplet cloud using droplet diameter and volume fraction, not a discrete pair spacing ratio S/D.",1.1
C034,C-MD-02,tier2,CORE,CORE,,,spray_initial,spacing_definition,NR,,,,NR,"S, D, orientation, and pair arrangement definition.","PDF p.1, 1 Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C034-0005,CTX-C034-CORE-CORE,unknown,multidroplet_cloud,,,,,,,,,LOC-C034-0001,,"The paper represents a statistical/dilute droplet cloud using droplet diameter and volume fraction, not a discrete pair spacing ratio S/D.",1.1
C034,C-MD-02,tier2,CORE,CORE,,,spray_initial,droplet_arrangement,dilute droplet cloud,,,,reported,Cloud configuration rather than a fixed streamwise/transverse droplet pair.,"PDF p.1, 1 Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-C034-0006,CTX-C034-CORE-CORE,initial_condition,multidroplet_cloud,,,,,,,,,LOC-C034-0001,,,1.1
D002,D-IC-02,tier2,CORE,CORE,,,study_context,study_type,mixed,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D002-0001,CTX-D002-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D002-0001,,,1.1
D002,D-IC-02,tier2,CORE,CORE,,,study_context,application_context,Effect of shock waves on the evolution of high-pressure fuel jets,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D002-0002,CTX-D002-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D002-0001,,,1.1
D002,D-IC-02,tier2,CORE,CORE,,,rde_detonation,droplet_detonation_interaction,"The following conclusions could be drawn: (1) To predict the generation of shock waves, instead of the spray velocity at the spray tip, the velocity at the nozzle exit should be employed.",,,,reported,"The following conclusions could be drawn: (1) To predict the generation of shock waves, instead of the spray velocity at the spray tip, the velocity at the nozzle exit should be employed.","PDF p.6, 4. Conclusions",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D002-0003,CTX-D002-CORE-CORE,measured_output,RDE/detonation application,,,,,HIST-D002-001,,,PROC-D002-001,LOC-D002-0002,,,1.1
D005,D-IC-05,tier2,CORE,CORE,,,study_context,study_type,experimental,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D005-0001,CTX-D005-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D005-0001,,,1.1
D005,D-IC-05,tier2,CORE,CORE,,,study_context,application_context,Potential for Shock-Wave Generation at Diesel Engine Conditions and Its Influence on Spray Characteristics,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D005-0002,CTX-D005-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D005-0001,,,1.1
D005,D-IC-05,tier2,CORE,CORE,,,rde_detonation,droplet_detonation_interaction,Shock-wave generation during fuel injection could increase the spray penetration and reduce the spray angle.,,,,reported,Shock-wave generation during fuel injection could increase the spray penetration and reduce the spray angle.,"PDF p.17, References",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D005-0003,CTX-D005-CORE-CORE,measured_output,RDE/detonation application,,,,,HIST-D005-001,,,PROC-D005-001,LOC-D005-0002,,,1.1
D007,D-RDE-02,tier2,CORE,CORE,,,study_context,study_type,numerical,,,,reported,Study type stated or directly established from the paper's method description.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D007-0001,CTX-D007-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D007-0001,,,1.1
D007,D-RDE-02,tier2,CORE,CORE,,,study_context,application_context,Numerical study on rotating detonation stability in two-phase kerosene-air mixture,,,,reported,Paper-specific review context identified by the verified title and abstract.,"PDF p.1, 1. Introduction",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D007-0002,CTX-D007-CORE-CORE,classification,chapter_core,,,,,,,,,LOC-D007-0001,,,1.1
D007,D-RDE-02,tier2,CORE,CORE,,,rde_detonation,droplet_detonation_interaction,"A fundamental investigation on the stability of kerosene/air two-phase rotating detonation, focusing on the self-sustained propagation and quenching, is performed based on the hybrid Eulerian-Lagrangian two-phase ﬂow model with a simpliﬁed two- step reaction mechanism.",,,,reported,"A fundamental investigation on the stability of kerosene/air two-phase rotating detonation, focusing on the self-sustained propagation and quenching, is performed based on the hybrid Eulerian-Lagrangian two-phase ﬂow model with a simpliﬁed two- step reaction mechanism.","PDF p.18, References",text,complete,verified,Tier 2 chapter-core extraction; exact supporting sentence retained in definition/notes.,PAR-D007-0003,CTX-D007-CORE-CORE,simulated_output,RDE/detonation application,,,,,HIST-D007-001,,,PROC-D007-001,LOC-D007-0002,,,1.1
